COUNTY,LANE_TYPE,RURAL_URBAN,ROAD_MILES,TRAVEL_MVM,TOTAL_CRASHES,PDO_CRASHES,INJURY_CRASHES,FATAL_CRASHES,VICTIM_KILLED,VICTIM_INJURED,,,,,,,,,,,,,,,,,,,,,,
SLO,     4+ DIV EXP,URBAN,10.6 ,98.4 ,81 ,55 ,26 ,0 ,0 ,55 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     NON FWY,URBAN,48.2 ,217.0 ,224 ,130 ,91 ,3 ,3 ,148 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     FREEWAY,URBAN,49.4 ,939.7 ,621 ,447 ,170 ,4 ,4 ,238 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     TOTAL,URBAN,97.6 ,"1,156.7 ",845 ,577 ,261 ,7 ,7 ,386 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      2 AND 3 LN,COUNTYWIDE,200.4 ,260.4 ,285 ,167 ,114 ,4 ,4 ,152 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      4+ UND,COUNTYWIDE,5.7 ,40.6 ,15 ,9 ,6 ,0 ,0 ,10 ,,,,,,,,,,,,,,,,,,,,,,
SLO,      4+ DIV,COUNTYWIDE,9.6 ,104.2 ,63 ,31 ,30 ,2 ,2 ,46 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     SUBTOTAL,COUNTYWIDE,215.6 ,405.2 ,363 ,207 ,150 ,6 ,6 ,208 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     2 AND 3 LN EXP,COUNTYWIDE,43.2 ,106.0 ,94 ,68 ,26 ,0 ,0 ,41 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     4+ DIV EXP,COUNTYWIDE,34.3 ,325.7 ,152 ,101 ,48 ,3 ,3 ,94 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     NON FWY,COUNTYWIDE,293.1 ,836.8 ,609 ,376 ,224 ,9 ,9 ,343 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     FREEWAY,COUNTYWIDE,64.7 ,"1,165.2 ",725 ,527 ,194 ,4 ,4 ,270 ,,,,,,,,,,,,,,,,,,,,,,
SLO,     TOTAL,COUNTYWIDE,357.8 ,"2,002.0 ","1,334 ",903 ,418 ,13 ,13 ,613 ,,,,,,,,,,,,,,,,,,,,,,
SM,      2 AND 3 LN,RURAL ,58.0 ,102.8 ,135 ,68 ,63 ,4 ,4 ,92 ,,,,,,,,,,,,,,,,,,,,,,
SM,      4+ UND,RURAL ,1.2 ,2.3 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SM,      4+ DIV,RURAL ,1.0 ,8.6 ,11 ,7 ,4 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SM,     SUBTOTAL,RURAL ,60.2 ,113.6 ,146 ,75 ,67 ,4 ,4 ,96 ,,,,,,,,,,,,,,,,,,,,,,
SM,     2 AND 3 LN EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SM,     4+ DIV EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SM,     NON FWY,RURAL ,60.2 ,113.6 ,146 ,75 ,67 ,4 ,4 ,96 ,,,,,,,,,,,,,,,,,,,,,,
SM,     FREEWAY,RURAL ,2.0 ,55.5 ,31 ,15 ,16 ,0 ,0 ,17 ,,,,,,,,,,,,,,,,,,,,,,
SM,     TOTAL,RURAL ,62.2 ,169.0 ,177 ,90 ,83 ,4 ,4 ,113 ,,,,,,,,,,,,,,,,,,,,,,
SM,      2 AND 3 LN,URBAN,34.1 ,134.8 ,133 ,72 ,59 ,2 ,2 ,77 ,,,,,,,,,,,,,,,,,,,,,,
SM,      4+ UND,URBAN,6.1 ,52.8 ,44 ,17 ,26 ,1 ,2 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SM,      4+ DIV,URBAN,29.1 ,306.9 ,263 ,137 ,122 ,4 ,4 ,166 ,,,,,,,,,,,,,,,,,,,,,,
SM,     SUBTOTAL,URBAN,69.3 ,494.5 ,440 ,226 ,207 ,7 ,8 ,287 ,,,,,,,,,,,,,,,,,,,,,,
SM,     2 AND 3 LN EXP,URBAN,0.4 ,4.5 ,3 ,1 ,2 ,0 ,0 ,2 ,,,,,,,,,,,,,,,,,,,,,,
SM,     4+ DIV EXP,URBAN,6.7 ,107.9 ,63 ,31 ,32 ,0 ,0 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SM,     NON FWY,URBAN,76.4 ,606.9 ,506 ,258 ,241 ,7 ,8 ,332 ,,,,,,,,,,,,,,,,,,,,,,
SM,     FREEWAY,URBAN,73.6 ,"3,160.3 ","2,039 ","1,356 ",670 ,13 ,13 ,936 ,,,,,,,,,,,,,,,,,,,,,,
SM,     TOTAL,URBAN,150.0 ,"3,767.2 ","2,545 ","1,614 ",911 ,20 ,21 ,"1,268 ",,,,,,,,,,,,,,,,,,,,,,
SM,      2 AND 3 LN,COUNTYWIDE,92.1 ,237.6 ,268 ,140 ,122 ,6 ,6 ,169 ,,,,,,,,,,,,,,,,,,,,,,
SM,      4+ UND,COUNTYWIDE,7.4 ,55.0 ,44 ,17 ,26 ,1 ,2 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SM,      4+ DIV,COUNTYWIDE,30.1 ,315.4 ,274 ,144 ,126 ,4 ,4 ,170 ,,,,,,,,,,,,,,,,,,,,,,
SM,     SUBTOTAL,COUNTYWIDE,129.5 ,608.1 ,586 ,301 ,274 ,11 ,12 ,383 ,,,,,,,,,,,,,,,,,,,,,,
SM,     2 AND 3 LN EXP,COUNTYWIDE,0.4 ,4.5 ,3 ,1 ,2 ,0 ,0 ,2 ,,,,,,,,,,,,,,,,,,,,,,
SM,     4+ DIV EXP,COUNTYWIDE,6.7 ,107.9 ,63 ,31 ,32 ,0 ,0 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SM,     NON FWY,COUNTYWIDE,136.6 ,720.5 ,652 ,333 ,308 ,11 ,12 ,428 ,,,,,,,,,,,,,,,,,,,,,,
SM,     FREEWAY,COUNTYWIDE,75.6 ,"3,215.8 ","2,070 ","1,371 ",686 ,13 ,13 ,953 ,,,,,,,,,,,,,,,,,,,,,,
SM,     TOTAL,COUNTYWIDE,212.2 ,"3,936.2 ","2,722 ","1,704 ",994 ,24 ,25 ,"1,381 ",,,,,,,,,,,,,,,,,,,,,,
SOL,      2 AND 3 LN,RURAL ,55.6 ,202.3 ,122 ,76 ,45 ,1 ,1 ,65 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      4+ UND,RURAL ,0.5 ,3.0 ,3 ,2 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      4+ DIV,RURAL ,2.1 ,30.4 ,23 ,13 ,9 ,1 ,1 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     SUBTOTAL,RURAL ,58.3 ,235.7 ,148 ,91 ,55 ,2 ,2 ,78 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     2 AND 3 LN EXP,RURAL ,5.6 ,33.5 ,19 ,13 ,6 ,0 ,0 ,7 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     4+ DIV EXP,RURAL ,0.2 ,1.2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     NON FWY,RURAL ,64.0 ,270.4 ,167 ,104 ,61 ,2 ,2 ,85 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     FREEWAY,RURAL ,25.7 ,"1,103.2 ",362 ,237 ,117 ,8 ,8 ,168 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     TOTAL,RURAL ,89.7 ,"1,373.7 ",529 ,341 ,178 ,10 ,10 ,253 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      2 AND 3 LN,URBAN,2.3 ,15.6 ,16 ,11 ,5 ,0 ,0 ,6 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      4+ UND,URBAN,3.5 ,18.7 ,39 ,13 ,25 ,1 ,1 ,30 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      4+ DIV,URBAN,7.1 ,73.3 ,80 ,37 ,41 ,2 ,2 ,61 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     SUBTOTAL,URBAN,12.9 ,107.6 ,135 ,61 ,71 ,3 ,3 ,97 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     4+ DIV EXP,URBAN,0.2 ,1.7 ,7 ,2 ,5 ,0 ,0 ,8 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     NON FWY,URBAN,13.1 ,109.3 ,142 ,63 ,76 ,3 ,3 ,105 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     FREEWAY,URBAN,55.8 ,"2,250.5 ","1,507 ","1,011 ",487 ,9 ,9 ,671 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     TOTAL,URBAN,68.9 ,"2,359.8 ","1,649 ","1,074 ",563 ,12 ,12 ,776 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      2 AND 3 LN,COUNTYWIDE,57.9 ,217.9 ,138 ,87 ,50 ,1 ,1 ,71 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      4+ UND,COUNTYWIDE,4.0 ,21.7 ,42 ,15 ,26 ,1 ,1 ,31 ,,,,,,,,,,,,,,,,,,,,,,
SOL,      4+ DIV,COUNTYWIDE,9.2 ,103.7 ,103 ,50 ,50 ,3 ,3 ,73 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     SUBTOTAL,COUNTYWIDE,71.1 ,343.3 ,283 ,152 ,126 ,5 ,5 ,175 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     2 AND 3 LN EXP,COUNTYWIDE,5.6 ,33.5 ,19 ,13 ,6 ,0 ,0 ,7 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     4+ DIV EXP,COUNTYWIDE,0.4 ,2.8 ,7 ,2 ,5 ,0 ,0 ,8 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     NON FWY,COUNTYWIDE,77.2 ,379.7 ,309 ,167 ,137 ,5 ,5 ,190 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     FREEWAY,COUNTYWIDE,81.5 ,"3,353.8 ","1,869 ","1,248 ",604 ,17 ,17 ,839 ,,,,,,,,,,,,,,,,,,,,,,
SOL,     TOTAL,COUNTYWIDE,158.6 ,"3,733.4 ","2,178 ","1,415 ",741 ,22 ,22 ,"1,029 ",,,,,,,,,,,,,,,,,,,,,,
SON,      2 AND 3 LN,RURAL ,136.2 ,347.5 ,324 ,181 ,134 ,9 ,9 ,206 ,,,,,,,,,,,,,,,,,,,,,,
SON,      4+ UND,RURAL ,0.6 ,3.7 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SON,      4+ DIV,RURAL ,0.2 ,1.0 ,1 ,1 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SON,     SUBTOTAL,RURAL ,137.0 ,352.2 ,325 ,182 ,134 ,9 ,9 ,206 ,,,,,,,,,,,,,,,,,,,,,,
SON,     2 AND 3 LN EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SON,     4+ DIV EXP,RURAL ,4.8 ,63.0 ,81 ,45 ,35 ,1 ,1 ,49 ,,,,,,,,,,,,,,,,,,,,,,
SON,     NON FWY,RURAL ,141.8 ,415.3 ,406 ,227 ,169 ,10 ,10 ,255 ,,,,,,,,,,,,,,,,,,,,,,
SON,     FREEWAY,RURAL ,17.9 ,255.6 ,64 ,33 ,30 ,1 ,1 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SON,     TOTAL,RURAL ,159.7 ,670.9 ,470 ,260 ,199 ,11 ,11 ,299 ,,,,,,,,,,,,,,,,,,,,,,
SON,      2 AND 3 LN,URBAN,30.6 ,200.3 ,188 ,97 ,86 ,5 ,6 ,139 ,,,,,,,,,,,,,,,,,,,,,,
SON,      4+ UND,URBAN,0.2 ,1.7 ,2 ,1 ,1 ,0 ,0 ,2 ,,,,,,,,,,,,,,,,,,,,,,
SON,      4+ DIV,URBAN,6.8 ,68.8 ,54 ,28 ,26 ,0 ,0 ,37 ,,,,,,,,,,,,,,,,,,,,,,
SON,     SUBTOTAL,URBAN,37.7 ,270.8 ,244 ,126 ,113 ,5 ,6 ,178 ,,,,,,,,,,,,,,,,,,,,,,
SON,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SON,     4+ DIV EXP,URBAN,2.8 ,49.3 ,30 ,14 ,16 ,0 ,0 ,25 ,,,,,,,,,,,,,,,,,,,,,,
SON,     NON FWY,URBAN,40.5 ,320.0 ,274 ,140 ,129 ,5 ,6 ,203 ,,,,,,,,,,,,,,,,,,,,,,
SON,     FREEWAY,URBAN,38.0 ,"1,232.1 ",733 ,461 ,261 ,11 ,11 ,371 ,,,,,,,,,,,,,,,,,,,,,,
SON,     TOTAL,URBAN,78.5 ,"1,552.1 ","1,007 ",601 ,390 ,16 ,17 ,574 ,,,,,,,,,,,,,,,,,,,,,,
SON,      2 AND 3 LN,COUNTYWIDE,166.9 ,547.8 ,512 ,278 ,220 ,14 ,15 ,345 ,,,,,,,,,,,,,,,,,,,,,,
SON,      4+ UND,COUNTYWIDE,0.8 ,5.4 ,2 ,1 ,1 ,0 ,0 ,2 ,,,,,,,,,,,,,,,,,,,,,,
SON,      4+ DIV,COUNTYWIDE,7.0 ,69.8 ,55 ,29 ,26 ,0 ,0 ,37 ,,,,,,,,,,,,,,,,,,,,,,
SON,     SUBTOTAL,COUNTYWIDE,174.7 ,623.0 ,569 ,308 ,247 ,14 ,15 ,384 ,,,,,,,,,,,,,,,,,,,,,,
SON,     2 AND 3 LN EXP,COUNTYWIDE,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SON,     4+ DIV EXP,COUNTYWIDE,7.6 ,112.3 ,111 ,59 ,51 ,1 ,1 ,74 ,,,,,,,,,,,,,,,,,,,,,,
SON,     NON FWY,COUNTYWIDE,182.2 ,735.3 ,680 ,367 ,298 ,15 ,16 ,458 ,,,,,,,,,,,,,,,,,,,,,,
SON,     FREEWAY,COUNTYWIDE,55.9 ,"1,487.7 ",797 ,494 ,291 ,12 ,12 ,415 ,,,,,,,,,,,,,,,,,,,,,,
SON,     TOTAL,COUNTYWIDE,238.2 ,"2,223.0 ","1,477 ",861 ,589 ,27 ,28 ,873 ,,,,,,,,,,,,,,,,,,,,,,
STA,      2 AND 3 LN,RURAL ,74.4 ,199.1 ,205 ,107 ,90 ,8 ,11 ,153 ,,,,,,,,,,,,,,,,,,,,,,
STA,      4+ UND,RURAL ,2.2 ,3.6 ,3 ,0 ,3 ,0 ,0 ,5 ,,,,,,,,,,,,,,,,,,,,,,
STA,      4+ DIV,RURAL ,0.4 ,1.9 ,18 ,9 ,8 ,1 ,1 ,16 ,,,,,,,,,,,,,,,,,,,,,,
STA,     SUBTOTAL,RURAL ,77.1 ,204.6 ,226 ,116 ,101 ,9 ,12 ,174 ,,,,,,,,,,,,,,,,,,,,,,
STA,     2 AND 3 LN EXP,RURAL ,4.1 ,19.3 ,14 ,6 ,7 ,1 ,1 ,11 ,,,,,,,,,,,,,,,,,,,,,,
STA,     4+ DIV EXP,RURAL ,0.8 ,3.5 ,1 ,0 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,,,,,,,,
STA,     NON FWY,RURAL ,82.0 ,227.4 ,241 ,122 ,109 ,10 ,13 ,186 ,,,,,,,,,,,,,,,,,,,,,,
STA,     FREEWAY,RURAL ,31.5 ,607.4 ,227 ,148 ,74 ,5 ,6 ,117 ,,,,,,,,,,,,,,,,,,,,,,
STA,     TOTAL,RURAL ,113.5 ,834.8 ,468 ,270 ,183 ,15 ,19 ,303 ,,,,,,,,,,,,,,,,,,,,,,
STA,      2 AND 3 LN,URBAN,28.2 ,112.7 ,138 ,56 ,78 ,4 ,4 ,131 ,,,,,,,,,,,,,,,,,,,,,,
STA,      4+ UND,URBAN,2.3 ,14.9 ,21 ,8 ,13 ,0 ,0 ,20 ,,,,,,,,,,,,,,,,,,,,,,
STA,      4+ DIV,URBAN,15.2 ,126.1 ,291 ,110 ,175 ,6 ,6 ,256 ,,,,,,,,,,,,,,,,,,,,,,
STA,     SUBTOTAL,URBAN,45.7 ,253.7 ,450 ,174 ,266 ,10 ,10 ,407 ,,,,,,,,,,,,,,,,,,,,,,
STA,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
STA,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
STA,     NON FWY,URBAN,45.7 ,253.7 ,450 ,174 ,266 ,10 ,10 ,407 ,,,,,,,,,,,,,,,,,,,,,,
STA,     FREEWAY,URBAN,21.6 ,986.4 ,811 ,530 ,270 ,11 ,11 ,395 ,,,,,,,,,,,,,,,,,,,,,,
STA,     TOTAL,URBAN,67.3 ,"1,240.1 ","1,261 ",704 ,536 ,21 ,21 ,802 ,,,,,,,,,,,,,,,,,,,,,,
STA,      2 AND 3 LN,COUNTYWIDE,102.6 ,311.7 ,343 ,163 ,168 ,12 ,15 ,284 ,,,,,,,,,,,,,,,,,,,,,,
STA,      4+ UND,COUNTYWIDE,4.5 ,18.5 ,24 ,8 ,16 ,0 ,0 ,25 ,,,,,,,,,,,,,,,,,,,,,,
STA,      4+ DIV,COUNTYWIDE,15.7 ,128.1 ,309 ,119 ,183 ,7 ,7 ,272 ,,,,,,,,,,,,,,,,,,,,,,
STA,     SUBTOTAL,COUNTYWIDE,122.8 ,458.3 ,676 ,290 ,367 ,19 ,22 ,581 ,,,,,,,,,,,,,,,,,,,,,,
STA,     2 AND 3 LN EXP,COUNTYWIDE,4.1 ,19.3 ,14 ,6 ,7 ,1 ,1 ,11 ,,,,,,,,,,,,,,,,,,,,,,
STA,     4+ DIV EXP,COUNTYWIDE,0.8 ,3.5 ,1 ,0 ,1 ,0 ,0 ,1 ,,,,,,,,,,,,,,,,,,,,,,
STA,     NON FWY,COUNTYWIDE,127.7 ,481.1 ,691 ,296 ,375 ,20 ,23 ,593 ,,,,,,,,,,,,,,,,,,,,,,
STA,     FREEWAY,COUNTYWIDE,53.1 ,"1,593.8 ","1,038 ",678 ,344 ,16 ,17 ,512 ,,,,,,,,,,,,,,,,,,,,,,
STA,     TOTAL,COUNTYWIDE,180.8 ,"2,074.9 ","1,729 ",974 ,719 ,36 ,40 ,"1,105 ",,,,,,,,,,,,,,,,,,,,,,
SUT,      2 AND 3 LN,RURAL ,33.7 ,116.7 ,83 ,55 ,25 ,3 ,4 ,49 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      4+ UND,RURAL ,2.0 ,11.6 ,17 ,7 ,10 ,0 ,0 ,14 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      4+ DIV,RURAL ,14.8 ,92.9 ,43 ,23 ,20 ,0 ,0 ,35 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     SUBTOTAL,RURAL ,50.5 ,221.2 ,143 ,85 ,55 ,3 ,4 ,98 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     2 AND 3 LN EXP,RURAL ,2.2 ,13.0 ,9 ,6 ,3 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     4+ DIV EXP,RURAL ,8.3 ,86.3 ,40 ,25 ,15 ,0 ,0 ,19 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     NON FWY,RURAL ,61.0 ,320.5 ,192 ,116 ,73 ,3 ,4 ,120 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     FREEWAY,RURAL ,5.4 ,49.0 ,19 ,11 ,8 ,0 ,0 ,13 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     TOTAL,RURAL ,66.3 ,369.5 ,211 ,127 ,81 ,3 ,4 ,133 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      2 AND 3 LN,URBAN,2.8 ,17.7 ,13 ,8 ,5 ,0 ,0 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      4+ UND,URBAN,0.1 ,0.7 ,2 ,0 ,2 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      4+ DIV,URBAN,2.4 ,31.8 ,79 ,32 ,47 ,0 ,0 ,71 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     SUBTOTAL,URBAN,5.3 ,50.2 ,94 ,40 ,54 ,0 ,0 ,79 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     4+ DIV EXP,URBAN,7.2 ,57.5 ,87 ,49 ,37 ,1 ,1 ,67 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     NON FWY,URBAN,12.5 ,107.7 ,181 ,89 ,91 ,1 ,1 ,146 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     FREEWAY,URBAN,4.1 ,27.4 ,2 ,1 ,1 ,0 ,0 ,2 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     TOTAL,URBAN,16.6 ,135.0 ,183 ,90 ,92 ,1 ,1 ,148 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      2 AND 3 LN,COUNTYWIDE,36.5 ,134.4 ,96 ,63 ,30 ,3 ,4 ,54 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      4+ UND,COUNTYWIDE,2.2 ,12.3 ,19 ,7 ,12 ,0 ,0 ,17 ,,,,,,,,,,,,,,,,,,,,,,
SUT,      4+ DIV,COUNTYWIDE,17.2 ,124.7 ,122 ,55 ,67 ,0 ,0 ,106 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     SUBTOTAL,COUNTYWIDE,55.8 ,271.4 ,237 ,125 ,109 ,3 ,4 ,177 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     2 AND 3 LN EXP,COUNTYWIDE,2.2 ,13.0 ,9 ,6 ,3 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     4+ DIV EXP,COUNTYWIDE,15.4 ,143.8 ,127 ,74 ,52 ,1 ,1 ,86 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     NON FWY,COUNTYWIDE,73.5 ,428.2 ,373 ,205 ,164 ,4 ,5 ,266 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     FREEWAY,COUNTYWIDE,9.4 ,76.3 ,21 ,12 ,9 ,0 ,0 ,15 ,,,,,,,,,,,,,,,,,,,,,,
SUT,     TOTAL,COUNTYWIDE,82.9 ,504.5 ,394 ,217 ,173 ,4 ,5 ,281 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      2 AND 3 LN,RURAL ,127.4 ,111.0 ,111 ,61 ,46 ,4 ,6 ,76 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      4+ UND,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      4+ DIV,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     SUBTOTAL,RURAL ,127.4 ,111.0 ,111 ,61 ,46 ,4 ,6 ,76 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     2 AND 3 LN EXP,RURAL ,22.9 ,29.3 ,20 ,12 ,7 ,1 ,1 ,12 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     4+ DIV EXP,RURAL ,0.2 ,0.1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     NON FWY,RURAL ,150.5 ,140.3 ,131 ,73 ,53 ,5 ,7 ,88 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     FREEWAY,RURAL ,30.7 ,392.6 ,131 ,88 ,41 ,2 ,2 ,60 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     TOTAL,RURAL ,181.2 ,532.9 ,262 ,161 ,94 ,7 ,9 ,148 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      2 AND 3 LN,URBAN,11.7 ,13.3 ,11 ,4 ,7 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      4+ UND,URBAN,0.1 ,0.8 ,2 ,2 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      4+ DIV,URBAN,3.0 ,17.5 ,38 ,20 ,18 ,0 ,0 ,23 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     SUBTOTAL,URBAN,14.8 ,31.6 ,51 ,26 ,25 ,0 ,0 ,35 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     NON FWY,URBAN,14.8 ,31.6 ,51 ,26 ,25 ,0 ,0 ,35 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     FREEWAY,URBAN,9.9 ,139.7 ,42 ,28 ,13 ,1 ,1 ,18 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     TOTAL,URBAN,24.7 ,171.4 ,93 ,54 ,38 ,1 ,1 ,53 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      2 AND 3 LN,COUNTYWIDE,139.2 ,124.3 ,122 ,65 ,53 ,4 ,6 ,88 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      4+ UND,COUNTYWIDE,0.1 ,0.8 ,2 ,2 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,      4+ DIV,COUNTYWIDE,3.0 ,17.5 ,38 ,20 ,18 ,0 ,0 ,23 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     SUBTOTAL,COUNTYWIDE,142.2 ,142.6 ,162 ,87 ,71 ,4 ,6 ,111 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     2 AND 3 LN EXP,COUNTYWIDE,22.9 ,29.3 ,20 ,12 ,7 ,1 ,1 ,12 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     4+ DIV EXP,COUNTYWIDE,0.2 ,0.1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     NON FWY,COUNTYWIDE,165.3 ,171.9 ,182 ,99 ,78 ,5 ,7 ,123 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     FREEWAY,COUNTYWIDE,40.6 ,532.4 ,173 ,116 ,54 ,3 ,3 ,78 ,,,,,,,,,,,,,,,,,,,,,,
TEH,     TOTAL,COUNTYWIDE,205.9 ,704.3 ,355 ,215 ,132 ,8 ,10 ,201 ,,,,,,,,,,,,,,,,,,,,,,
TRI,      2 AND 3 LN,RURAL ,177.6 ,113.7 ,166 ,94 ,62 ,10 ,10 ,101 ,,,,,,,,,,,,,,,,,,,,,,
